Algorithms;Language;Array Length;Array Status;Time Elapsed;;;;;;;;;;;;;;;;
1;2;3;2;151;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;149;;;;;;;;;;;;;;;;
1;2;3;2;152;;;;;;;;;;;;;;;;
1;2;3;2;151;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;151;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;149;;;;;;;;;;;;;;;;
1;2;3;2;161;;;;;;;;;;;;;;;;
1;2;3;2;151;;;;;;;;;;;;;;;;
1;2;3;2;151;;;;;;;;;;;;;;;;
1;2;3;2;151;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;149;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;151;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;149;;;;;;;;;;;;;;;;
1;2;3;2;149;;;;;;;;;;;;;;;;
1;2;3;2;151;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;151;;;;;;;;;;;;;;;;
1;2;3;2;149;;;;;;;;;;;;;;;;
1;2;3;2;152;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;149;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;151;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;149;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;149;;;;;;;;;;;;;;;;
1;2;3;2;152;;;;;;;;;;;;;;;;
1;2;3;2;151;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;151;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;151;;;;;;;;;;;;;;;;
1;2;3;2;149;;;;;;;;;;;;;;;;
1;2;3;2;149;;;;;;;;;;;;;;;;
1;2;3;2;151;;;;;;;;;;;;;;;;
1;2;3;2;152;;;;;;;;;;;;;;;;
1;2;3;2;149;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;152;;;;;;;;;;;;;;;;
1;2;3;2;149;;;;;;;;;;;;;;;;
1;2;3;2;149;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;149;;;;;;;;;;;;;;;;
1;2;3;2;152;;;;;;;;;;;;;;;;
1;2;3;2;151;;;;;;;;;;;;;;;;
1;2;3;2;170;;;;;;;;;;;;;;;;
1;2;3;2;154;;;;;;;;;;;;;;;;
1;2;3;2;149;;;;;;;;;;;;;;;;
1;2;3;2;153;;;;;;;;;;;;;;;;
1;2;3;2;151;;;;;;;;;;;;;;;;
1;2;3;2;149;;;;;;;;;;;;;;;;
1;2;3;2;151;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;149;;;;;;;;;;;;;;;;
1;2;3;2;149;;;;;;;;;;;;;;;;
1;2;3;2;150;;;;;;;;;;;;;;;;
1;2;3;2;151;;;;;;;;;;;;;;;;
1;2;3;2;149;;;;;;;;;;;;;;;;
1;2;3;2;154;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;149;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;149;;;;;;;;;;;;;;;;
1;2;3;3;155;;;;;;;;;;;;;;;;
1;2;3;3;154;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;151;;;;;;;;;;;;;;;;
1;2;3;3;152;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;151;;;;;;;;;;;;;;;;
1;2;3;3;151;;;;;;;;;;;;;;;;
1;2;3;3;149;;;;;;;;;;;;;;;;
1;2;3;3;151;;;;;;;;;;;;;;;;
1;2;3;3;152;;;;;;;;;;;;;;;;
1;2;3;3;151;;;;;;;;;;;;;;;;
1;2;3;3;149;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;151;;;;;;;;;;;;;;;;
1;2;3;3;149;;;;;;;;;;;;;;;;
1;2;3;3;160;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;149;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;148;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;157;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;149;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;149;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;151;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;149;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;151;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;149;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;153;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;149;;;;;;;;;;;;;;;;
1;2;3;3;154;;;;;;;;;;;;;;;;
1;2;3;3;153;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;149;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;153;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;149;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;151;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;149;;;;;;;;;;;;;;;;
1;2;3;3;151;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;149;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;151;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;149;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;149;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;152;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;151;;;;;;;;;;;;;;;;
1;2;3;3;152;;;;;;;;;;;;;;;;
1;2;3;3;151;;;;;;;;;;;;;;;;
1;2;3;3;152;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;149;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;153;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
1;2;3;3;150;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;1;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;1;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;1;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;1;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;1;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;2;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;1;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;1;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;1;3;0;;;;;;;;;;;;;;;;
2;1;2;1;1;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;1;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;1;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;1;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;1;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
2;1;2;1;0;;;;;;;;;;;;;;;;
